,_id,id_str,created_at,tweet,location,localizacion,clean_tweets,len,fecha,region,id_region,traduccion,valoracion_manual,grupo_clave
59,5f6a6114df36abf4cbaec6a9,1308506284178788353,Tue Sep 22 20:39:43 +0000 2020,"RT @GreenpeaceCL: Esto se confirma con la intervención en el Congreso del Ministro de Rel. Exteriores, @allamand, y de la Ministra de Medio…","Arica, Chile",Chile,greenpeacecl nfirma n intervenci n congreso ministro rel exteriores allamand ministra medio,91,22-9-2020,XV Arica y Parinacota,15,greenpeacecl nfirma n intervention congress foreign minister allamand media minister,Neutro,Otro Grupo
60,5f6a6116df36abf4cbaec6ad,1308506289677500416,Tue Sep 22 20:39:44 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,Chile,Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,No Especifíca,17,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
61,5f6a611fdf36abf4cbaec6c0,1308506327673647106,Tue Sep 22 20:39:54 +0000 2020,"RT @matiasasun: Algo MUY MALO debes estar haciendo con tu ""negocio"" para que te dé miedo firmar un acuerdo cuyo objetivo es proteger el Med…","Concepción, Chile",Chile,matiasasun malo debes haciendo n negocio d miedo firmar acuerdo cuyo objetivo proteger med,90,22-9-2020,VIII Bíobío,8,matias asun bad you must do a scary business sign an agreement whose objective is to protect med,Neutro,Otro Grupo
62,5f6a6127df36abf4cbaec6cf,1308506360569618434,Tue Sep 22 20:40:01 +0000 2020,RT @AndreaObaid: Ahora en #TuNuevoADN conoceremos las dramáticas conclusiones del Informe Planeta Vivo que alertan sobre el declive de la b…,"Valdivia, Chile",Chile,andreaobaid ahora tunuevoadn noceremos dram ticas nclusiones informe planeta vivo ale an declive b,98,22-9-2020,XIV Los Ríos,14,andreaobaid now your newadn we will not cease dramatic conclusions report living planet ale an decline b,Neutro,Otro Grupo
63,5f6a612adf36abf4cbaec6dc,1308506373077053440,Tue Sep 22 20:40:04 +0000 2020,RT @camila_vallejo: Piñera continúa con el doble estándar. Hace minutos habló de la importancia de la lucha contra el cambio climático en #…,"Valparaiso, Chile",Chile,camila vallejo pi ntin n doble est ndar hace minutos habl impo ancia lucha ntra cambio clim,91,22-9-2020,V Valparaíso,5,camila vallejo pi ntin n double standard minutes ago spoke impo old fight against climate change,Neutro,Cambio Climático
64,5f6a6135df36abf4cbaec6f4,1308506421756035078,Tue Sep 22 20:40:16 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,Chile,Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,No Especifíca,17,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
65,5f6a613cdf36abf4cbaec705,1308506451896344576,Tue Sep 22 20:40:23 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,"Valparaíso, Chile",Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,V Valparaíso,5,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
66,5f6a6142df36abf4cbaec70d,1308506473866162176,Tue Sep 22 20:40:28 +0000 2020,RT @camilaemiliasv: @danieljadue Y esta violacion de ddhh? El derecho de vivir en un ambiente limpio y libre de contaminación https://t.co/…,La cruz 5 region,Chile,camilaemiliasv danieljadue violacion ddhh derecho vivir ambiente limpio libre ntaminaci n s t,93,22-9-2020,No Especifíca,17,camilaemiliasv danieljadue violation ddhh right to live clean environment free pollution s t,Neutro,Contaminación
67,5f6a6147df36abf4cbaec714,1308506495777222656,Tue Sep 22 20:40:34 +0000 2020,"RT @doctor911_cl: Por nuestro país, su naturaleza y nuestro compromiso con nuestro propio medio ambiente...! 
#PiñeraFirmaEscazu https://t.…","Santiago, Chile",Chile,doctor cl pa s naturaleza mpromiso n propio medio ambiente pi erafirmaescazu s t,80,22-9-2020,RM Metropolitana,13,doctor cl pa s nature m commitment n own environment pi erafirmaescazu s t,Neutro,Medio Ambiente
68,5f6a6148df36abf4cbaec718,1308506501783453699,Tue Sep 22 20:40:35 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,"Santiago, Chile",Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,RM Metropolitana,13,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
69,5f6a6151df36abf4cbaec72c,1308506538156462080,Tue Sep 22 20:40:44 +0000 2020,RT @camila_vallejo: Piñera continúa con el doble estándar. Hace minutos habló de la importancia de la lucha contra el cambio climático en #…,"Pelluhue, Chile",Chile,camila vallejo pi ntin n doble est ndar hace minutos habl impo ancia lucha ntra cambio clim,91,22-9-2020,No Especifíca,17,camila vallejo pi ntin n double standard minutes ago spoke impo old fight against climate change,Neutro,Cambio Climático
70,5f6a6158df36abf4cbaec738,1308506566186930178,Tue Sep 22 20:40:50 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,Chile,Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,No Especifíca,17,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
71,5f6a615ddf36abf4cbaec744,1308506587150069761,Tue Sep 22 20:40:55 +0000 2020,Dicen que el Acuerdo tmbn podría generar CAMBIOS INCIERTOS si los tribunales lo hicieran prevalecer sobre la ley na… https://t.co/wHvDSEBUX5,"Antofagasta, Chile",Chile,dicen acuerdo tmbn podr generar cambios incie si tribunales hicieran prevalecer ley na s t whvdsebux,100,22-9-2020,II Antofagasta,2,They say agreement can also generate changes begin if courts make prevail law na s t whvdsebux,Neutro,Otro Grupo
72,5f6a615edf36abf4cbaec748,1308506591298191361,Tue Sep 22 20:40:56 +0000 2020,"RT @matiasasun: Algo MUY MALO debes estar haciendo con tu ""negocio"" para que te dé miedo firmar un acuerdo cuyo objetivo es proteger el Med…","Concepción, Chile",Chile,matiasasun malo debes haciendo n negocio d miedo firmar acuerdo cuyo objetivo proteger med,90,22-9-2020,VIII Bíobío,8,matias asun bad you must do a scary business sign an agreement whose objective is to protect med,Neutro,Otro Grupo
73,5f6a615fdf36abf4cbaec74d,1308506596365029376,Tue Sep 22 20:40:58 +0000 2020,RT @AndreaObaid: Ahora en #TuNuevoADN conoceremos las dramáticas conclusiones del Informe Planeta Vivo que alertan sobre el declive de la b…,Santiago de Chile,Chile,andreaobaid ahora tunuevoadn noceremos dram ticas nclusiones informe planeta vivo ale an declive b,98,22-9-2020,RM Metropolitana,13,andreaobaid now your newadn we will not cease dramatic conclusions report living planet ale an decline b,Neutro,Otro Grupo
74,5f6a6163df36abf4cbaec759,1308506614941523976,Tue Sep 22 20:41:02 +0000 2020,"RT @doctor911_cl: Por nuestro país, su naturaleza y nuestro compromiso con nuestro propio medio ambiente...! 
#PiñeraFirmaEscazu https://t.…","Lo Barnechea, Chile",Chile,doctor cl pa s naturaleza mpromiso n propio medio ambiente pi erafirmaescazu s t,80,22-9-2020,RM Metropolitana,13,doctor cl pa s nature m commitment n own environment pi erafirmaescazu s t,Neutro,Medio Ambiente
75,5f6a6168df36abf4cbaec765,1308506634474393601,Tue Sep 22 20:41:07 +0000 2020,"RT @ffrias9: @Felixecologista @ElQuintoPoder @GobiernodeChile @presidencia_cl Una contradicción del presidente @sebastianpinera, por un lad…","Puerto Natales, Chile ",Chile,ffrias felixe logista elquintopoder gobiernodechile presidencia cl ntradicci n presidente sebastianpinera lad,109,22-9-2020,No Especifíca,17,ffrias felixe logista elquintopoder Gobiernodechile presidency cl ntradicci n president sebastianpinera lad,Neutro,Recursos Naturales
76,5f6a6174df36abf4cbaec77f,1308506684470505472,Tue Sep 22 20:41:19 +0000 2020,"https://t.co/Qn5BXcHK2Z Como las hueas en esta pasada el Ministerio de Salud, ¿eh? Haciendo el ridículo.","Ruta 68, Chile.",Chile,s t qn bxchk z hueas pasada ministerio salud eh haciendo rid culo,65,22-9-2020,No Especifíca,17,s t qn bxchk z hueas past health ministry huh making ass ridiculous,Negativo,Otro Grupo
77,5f6a618fdf36abf4cbaec7be,1308506799331512327,Tue Sep 22 20:41:46 +0000 2020,"RT @lagosweber: En todos los tonos le hemos pedimos al gob de @sebastianpinera que se comprometa con el cuidado 
Medioambiental.. la respue…",vivo en santiago de chile,Chile,lagosweber tonos pedimos gob sebastianpinera mprometa n cuidado medioambiental respue,85,22-9-2020,RM Metropolitana,13,lagosweber shades we ask gob sebastianpinera mprometa n environmental care response,Neutro,Otro Grupo
78,5f6a6198df36abf4cbaec7d2,1308506836761542657,Tue Sep 22 20:41:55 +0000 2020,"🎙Conversamos con @RicardoBosshard, director de WWF sobre Planeta Vivo, informe que revela el declive de la biodiver… https://t.co/Dj2W1HOYNz","Santiago, Chile",Chile,conversamos n ricardobosshard director wwf planeta vivo informe revela declive biodiver s t dj w hoynz,102,22-9-2020,RM Metropolitana,13,we chat n ricardobosshard director wwf living planet report reveals decline biodiver s t dj w hoynz,Neutro,Otro Grupo
79,5f6a6198df36abf4cbaec7d5,1308506837717864455,Tue Sep 22 20:41:55 +0000 2020,"RT @estebanarasi: Que preocupante el nivel de nuestras autoridades 😩🤦🏻‍♂️

Sus argumentos 😩😩😩😩
Entenderan que #escazu no es un tema de ""izq…","Concepción, Chile",Chile,estebanarasi preocupante nivel autoridades argumentos entenderan escazu tema izq,80,22-9-2020,VIII Bíobío,8,Estebanarasi worrying level authorities arguments will understand scarce topic left,Negativo,Otro Grupo
80,5f6a619adf36abf4cbaec7d7,1308506844432867328,Tue Sep 22 20:41:57 +0000 2020,"y ... , ¿se puede esperar algo mejor? acá sonriente con ""la bestia""...; ¡cómo nos van a respetar internacionalmente… https://t.co/33UxzRljZv",La Serena / Chile,Chile,puede esperar mejor ac sonriente n bestia c mo van respetar internacionalmente s t uxzrljzv,91,22-9-2020,IV Coquimbo,4,can wait better ac smiling n beast how they will respect internationally s t uxzrljzv,Positivo,Otro Grupo
81,5f6a619cdf36abf4cbaec7dc,1308506854708916226,Tue Sep 22 20:41:59 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,Santiago de Chile,Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,RM Metropolitana,13,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
82,5f6a61a5df36abf4cbaec7f0,1308506890113089544,Tue Sep 22 20:42:08 +0000 2020,RT @eeefranscisca: Si Chile no firma #EscazúAhora quedará claro que lo único que le importa a este gobierno de @sebastianpinera es proteger…,"Puerto Natales, Chile ",Chile,eeefranscisca si chile firma escaz ahora quedar claro impo gobierno sebastianpinera proteger,92,22-9-2020,No Especifíca,17,eeefranscisca if chile sign shortage now be clear impo sebastianpinera government protect,Neutro,Otro Grupo
83,5f6a61b5df36abf4cbaec815,1308506956370501632,Tue Sep 22 20:42:23 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,Chile,Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,No Especifíca,17,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
84,5f6a61bcdf36abf4cbaec82b,1308506985814523906,Tue Sep 22 20:42:30 +0000 2020,RT @MagallanicoHoy: Descartan contaminación de muestras de #Covid19 en #Magallanes https://t.co/SbqIEufwzs,Chile,Chile,magallani hoy desca an ntaminaci n muestras covid magallanes s t sbqieufwzs,75,22-9-2020,No Especifíca,17,magallani today rests contamination samples covid magallanes s t sbqieufwzs,Neutro,Contaminación
85,5f6a61bddf36abf4cbaec831,1308506991153893377,Tue Sep 22 20:42:32 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,"Valparaíso, Chile",Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,V Valparaíso,5,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
86,5f6a61c1df36abf4cbaec83d,1308507009193521152,Tue Sep 22 20:42:36 +0000 2020,RT @camila_vallejo: Piñera continúa con el doble estándar. Hace minutos habló de la importancia de la lucha contra el cambio climático en #…,Iquique ; Chile ,Chile,camila vallejo pi ntin n doble est ndar hace minutos habl impo ancia lucha ntra cambio clim,91,22-9-2020,I Tarapacá,1,camila vallejo pi ntin n double standard minutes ago spoke impo old fight against climate change,Neutro,Cambio Climático
87,5f6a61c4df36abf4cbaec844,1308507018995675137,Tue Sep 22 20:42:38 +0000 2020,RT @VivaChileTV: Para proteger el medio ambiente NO se necesita estar firmando tratados internacionales que le roban soberanía a los chilen…,Chile 🇨🇱 #SomosLaResistencia,Chile,vivachiletv proteger medio ambiente necesita firmando tratados internacionales roban soberan chilen,99,22-9-2020,No Especifíca,17,vivachiletv protect environment needs signing international treaties steal Chilean sovereignty,Neutro,Medio Ambiente
88,5f6a61c8df36abf4cbaec852,1308507036607565825,Tue Sep 22 20:42:43 +0000 2020,"RT @Marcelo43672810: @danieljadue Medio ambiente!!!! Mejor solucione el basural de su comuna, después de eso recién opine del medio ambient…","Valparaíso, Chile",Chile,marcelo danieljadue medio ambiente mejor solucione basural muna despu s reci n opine medio ambient,98,22-9-2020,V Valparaíso,5,marcelo danieljadue environment better solve landfill afterwards just think environment,Positivo,Medio Ambiente
89,5f6a61cedf36abf4cbaec85c,1308507060913528833,Tue Sep 22 20:42:48 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…","Valparaíso, Chile",Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,22-9-2020,V Valparaíso,5,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
90,5f6a61cfdf36abf4cbaec860,1308507066819055616,Tue Sep 22 20:42:50 +0000 2020,"RT @doctor911_cl: Por nuestro país, su naturaleza y nuestro compromiso con nuestro propio medio ambiente...! 
#PiñeraFirmaEscazu https://t.…","Viña del Mar, Chile",Chile,doctor cl pa s naturaleza mpromiso n propio medio ambiente pi erafirmaescazu s t,80,22-9-2020,V Valparaíso,5,doctor cl pa s nature m commitment n own environment pi erafirmaescazu s t,Neutro,Medio Ambiente
91,5f6a61d0df36abf4cbaec865,1308507071004971014,Tue Sep 22 20:42:51 +0000 2020,"RT @FuerzaComunCL: La protección al medio ambiente, el acceso a la información y la justicia ambiental son aspectos claves para avanzar en…","Puerto Natales, Chile ",Chile,fuerzacomuncl protecci n medio ambiente acceso informaci n justicia ambiental aspectos claves avanzar,101,22-9-2020,No Especifíca,17,community strength protection environment access information environmental justice key aspects advance,Positivo,Medio Ambiente
92,5f6a61dbdf36abf4cbaec87e,1308507117880578049,Tue Sep 22 20:43:02 +0000 2020,"🔴 Minsal descarta contaminación de muestras tras alza de contagios en Magallanes

https://t.co/WSvsOzMCUN","Santiago, Chile",Chile,minsal desca ntaminaci n muestras tras alza ntagios magallanes s t wsvsozmcun,77,22-9-2020,RM Metropolitana,13,minsal decontamination samples after hike ntagios magallanes s t wsvsozmcun,Neutro,Contaminación
